cliente_id,nombre,apellidos,email,pais
1958,Wesley,Edwards,luis71@brooks.com,PRT
1959,Lauren,Heath,sarahbender@gmail.com,ZAF
1960,Stephanie,Costa,leemichael@gmail.com,GBR
1961,Matthew,Williams,thompsonpamela@andrade.com,CHE
1962,Gregory,Stevens,linda02@yahoo.com,QAT
1963,Carol,Smith,browncassandra@gmail.com,GTM
1964,Matthew,Mcdaniel,istephens@johnson-frazier.com,DOM
1965,Sandra,Davis,ocooper@gmail.com,PRT
1966,Gary,Evans,tstevens@patton-greene.com,PAN
1967,Tanner,Moses,colemanstephanie@yahoo.com,AND
1968,Jose,Jimenez,baldwinrobert@hotmail.com,PRT
1969,Marcus,Harris,sandrashaw@nguyen.com,PRT
1970,Christopher,Hendrix,twest@evans-webster.com,ISL
1971,Andrew,Gilbert,christine57@hotmail.com,JPN
1972,Erik,Brooks,paul72@le.biz,GNB
1973,Christopher,Mclaughlin,gsmith@parker-hobbs.com,PRT
1974,Jasmine,Colon,robertwatkins@ray.com,PRT
1975,Joshua,Russell,christyjames@stanton.com,QAT
1976,Omar,Hancock,cheyenneduncan@jones.com,LBY
1977,Rachel,Pope,ryan12@beck.org,MOZ
1978,William,Phillips,xmitchell@gmail.com,CHE
1979,Teresa,Munoz,christine54@gmail.com,UKR
1980,Joshua,Barker,howardjohn@yahoo.com,URY
1981,Melissa,Hutchinson,wendycox@yahoo.com,ALB
1982,Bryan,White,nathan88@hotmail.com,DOM
1983,Cory,Perry,diazscott@palmer.biz,BIH
1984,Eric,Morales,michaelbarry@yahoo.com,OMN
1985,Alex,Murphy,michael44@mann-santos.net,PER
1986,Judy,Cross,kristen05@stephens.com,PRT
1987,Robert,Roberts,gravesmiguel@hotmail.com,GIB
1988,Amanda,Whitney,staceymiller@watkins.com,JEY
1989,Ivan,Clark,fmartin@mendoza.com,MEX
1990,Edward,Alexander,ericdunn@yahoo.com,FRO
1991,Katrina,Wood,fmoyer@smith-steele.com,NOR
1992,Stephanie,Johnson,lindameyer@hotmail.com,BRB
1993,Collin,Cook,melissa95@yahoo.com,SEN
1994,Charles,Stephens,julie77@smith.com,FIN
1995,Steven,Cruz,shawnbernard@yahoo.com,PRT
1996,Amber,Thomas,jordanwilliam@gmail.com,BLR
1997,David,Allen,mitchellabigail@yahoo.com,TUN
1998,Jennifer,Gardner,graycynthia@hotmail.com,MAC
1999,Christy,Jackson,smithlauren@gmail.com,PAN
2000,Erin,Maxwell,benjamin29@yahoo.com,LVA
